id	emotion
2719_0076_A_1176	0.07417917251586914,0.06271344423294067,0.1092756912112236,0.10325493663549423,0.08170340210199356,0.1813512146472931
2719_0076_A_1177	0.07961127161979675,0.06998446583747864,0.10720587521791458,0.09920740872621536,0.08128046244382858,0.19045254588127136
2719_0076_A_1178	0.08405853807926178,0.06610095500946045,0.11041731387376785,0.09420343488454819,0.07188286632299423,0.19054996967315674
2719_0076_A_1179	0.07837063074111938,0.07122752070426941,0.10520187765359879,0.098643459379673,0.08023444563150406,0.19175806641578674
2719_0076_A_1180	0.07760633528232574,0.06526833772659302,0.11045508831739426,0.10206881910562515,0.07902456074953079,0.18213717639446259
2719_0077_A_1185	0.06902393698692322,0.06857788562774658,0.11012429744005203,0.09529545158147812,0.0823221281170845,0.191929429769516
2719_0077_A_1186	0.06840910017490387,0.06843653321266174,0.10978049784898758,0.09552856534719467,0.08209187537431717,0.1915479600429535
2719_0077_A_1187	0.0771135687828064,0.07535362243652344,0.11691763252019882,0.10040145367383957,0.07266541570425034,0.19120213389396667
2719_0077_A_1188	0.06967048346996307,0.06945821642875671,0.11171003431081772,0.10423604398965836,0.08055420964956284,0.1879076063632965
2719_0077_A_1189	0.07572963833808899,0.07144835591316223,0.1109526976943016,0.09545349329710007,0.08086592704057693,0.1898787021636963
2719_0077_A_1190	0.07237888872623444,0.06742900609970093,0.11265794187784195,0.10839314013719559,0.07353926450014114,0.18540023267269135
2719_0077_A_1191	0.07209029793739319,0.06757435202598572,0.11420635133981705,0.10197963565587997,0.07976191490888596,0.19275248050689697
2719_0077_A_1192	0.07379010319709778,0.07072991132736206,0.1107650175690651,0.10430825501680374,0.08075586706399918,0.18686158955097198
2719_0078_A_1193	0.0647893100976944,0.06861793994903564,0.10558494180440903,0.100917287170887,0.07960007339715958,0.19071590900421143
2719_0078_A_1194	0.0654653012752533,0.06815779209136963,0.10501129180192947,0.10107127577066422,0.08002004772424698,0.18961657583713531
2719_0078_A_1195	0.07056835293769836,0.07115086913108826,0.11631610244512558,0.09435047954320908,0.07636923342943192,0.1924263834953308
2719_0078_A_1196	0.07137711346149445,0.05654850974678993,0.11470050364732742,0.1043899729847908,0.07632746547460556,0.17996862530708313
2719_0078_A_1197	0.06887975335121155,0.07112190127372742,0.11080450564622879,0.10379474610090256,0.07843988388776779,0.18993256986141205
2719_0078_A_1198	0.07820892333984375,0.05753010883927345,0.11013629287481308,0.10493914037942886,0.08115195482969284,0.18001505732536316
2719_0078_A_1199	0.07569839060306549,0.06900143623352051,0.11041242629289627,0.09911271184682846,0.07833824306726456,0.1880362182855606
2719_0078_A_1200	0.0697811096906662,0.06724804639816284,0.10377439111471176,0.0995599702000618,0.08569417148828506,0.19596952199935913
2719_0078_A_1201	0.07079298794269562,0.06609439849853516,0.10358227044343948,0.10025190562009811,0.08537376672029495,0.19412952661514282
2719_0078_A_1202	0.06760922074317932,0.060846153646707535,0.10812396556138992,0.10225310176610947,0.07806486636400223,0.1867002248764038
2719_0078_A_1203	0.07099895179271698,0.06807851791381836,0.11434834450483322,0.09282200783491135,0.0812019631266594,0.19771136343479156
2719_0078_A_1204	0.07203131914138794,0.06694996356964111,0.11447646468877792,0.09328155964612961,0.08080358058214188,0.1968865692615509
2719_0078_A_1205	0.06843943893909454,0.06534630060195923,0.11719713360071182,0.09812019020318985,0.0764453187584877,0.18977250158786774
2719_0079_A_1206	0.06883203983306885,0.06341701745986938,0.11241095513105392,0.10248548537492752,0.08255437761545181,0.18644948303699493
2719_0079_A_1207	0.06819088757038116,0.06223428621888161,0.11132585257291794,0.1033446416258812,0.0831567719578743,0.18565033376216888
2719_0079_A_1208	0.06841601431369781,0.06265953183174133,0.11220575124025345,0.1031859740614891,0.08261977881193161,0.18593013286590576
2719_0079_A_1209	0.06890137493610382,0.06314274668693542,0.10795293003320694,0.10309094935655594,0.07355577498674393,0.19335082173347473
2719_0079_A_1210	0.07132375240325928,0.07083624601364136,0.10613252967596054,0.09973695129156113,0.07415113598108292,0.18923316895961761
2719_0079_A_1211	0.0671730488538742,0.061149660497903824,0.1115630641579628,0.10003743320703506,0.08129023760557175,0.19100864231586456
2719_0079_A_1212	0.06752730906009674,0.059595588594675064,0.11017581075429916,0.10109781473875046,0.08135343343019485,0.19032999873161316
2719_0079_A_1213	0.07444767653942108,0.06147036328911781,0.10883074253797531,0.10110554844141006,0.07371030002832413,0.1828077882528305
2719_0079_A_1214	0.06796623766422272,0.07326343655586243,0.11433998495340347,0.09976185113191605,0.07932562381029129,0.19048777222633362
2719_0079_A_1215	0.06707586348056793,0.07363232970237732,0.11482744663953781,0.09901197999715805,0.07860363274812698,0.19124740362167358
2719_0079_A_1217	0.062442850321531296,0.06914791464805603,0.11864768713712692,0.10555519908666611,0.0741221234202385,0.18513387441635132
2719_0079_A_1218	0.07002238929271698,0.06642112135887146,0.11133598536252975,0.10545109957456589,0.06494403630495071,0.1904723346233368
2719_0079_A_1219	0.07142870128154755,0.06676614284515381,0.10839992016553879,0.09975846856832504,0.0781177505850792,0.18610769510269165
2719_0080_A_1221	0.06756721436977386,0.07194861769676208,0.1057705357670784,0.10013892501592636,0.07813899964094162,0.19041702151298523
2719_0080_A_1222	0.06740462779998779,0.07123515009880066,0.10499649494886398,0.10063401609659195,0.0786496177315712,0.18952706456184387
2719_0080_A_1223	0.06762170791625977,0.07131293416023254,0.10525050014257431,0.10041854530572891,0.07816492766141891,0.18953490257263184
2719_0080_A_1224	0.07507221400737762,0.06527248024940491,0.10845378786325455,0.09938029199838638,0.07732365280389786,0.18685047328472137
2719_0082_A_1226	0.06265832483768463,0.0690096914768219,0.10817322880029678,0.11021510511636734,0.08861146122217178,0.1928759217262268
2719_0082_A_1227	0.0631365180015564,0.06896659731864929,0.1083366796374321,0.1098029837012291,0.08842266350984573,0.19291064143180847
2719_0082_A_1228	0.06289343535900116,0.06930318474769592,0.108421690762043,0.10990577191114426,0.08881155401468277,0.19258169829845428
2719_0082_A_1229	0.06312744319438934,0.06896567344665527,0.11420188099145889,0.1101982519030571,0.07337101548910141,0.1914357841014862
2719_0082_A_1230	0.07096691429615021,0.07036978006362915,0.11490514129400253,0.09823555499315262,0.07826762646436691,0.19563372433185577
2719_0082_A_1231	0.06731012463569641,0.06870698928833008,0.10690183192491531,0.09744090586900711,0.08454789966344833,0.197064608335495
2719_0082_A_1232	0.06716383993625641,0.06762176752090454,0.10604751855134964,0.09825211018323898,0.08498615771532059,0.19628171622753143
2719_0082_A_1233	0.06751370429992676,0.06786972284317017,0.10623655468225479,0.09850972145795822,0.08484160155057907,0.19605864584445953
2719_0082_A_1234	0.06797511875629425,0.06793463230133057,0.10590418428182602,0.09834059327840805,0.0847768560051918,0.19573326408863068
2719_0082_A_1235	0.06668423116207123,0.07098287343978882,0.11171495169401169,0.10623281449079514,0.07476731389760971,0.19302788376808167
2719_0082_A_1236	0.07289814949035645,0.06729060411453247,0.11450425535440445,0.09595320373773575,0.07880175858736038,0.18717339634895325
2719_0082_A_1238	0.06733150780200958,0.0739627480506897,0.10352139919996262,0.10595396906137466,0.07767730206251144,0.19353388249874115
2719_0082_A_1239	0.0773949921131134,0.06442150473594666,0.10711631923913956,0.10180630534887314,0.07451663166284561,0.187761127948761
2719_0083_A_1240	0.06511066854000092,0.06709611415863037,0.11609574407339096,0.09750031679868698,0.08651161938905716,0.19203588366508484
2719_0083_A_1241	0.07739622890949249,0.06028139963746071,0.11210376769304276,0.10340464860200882,0.06896866112947464,0.18033233284950256
2719_0084_A_1242	0.06934574246406555,0.07444268465042114,0.11333682388067245,0.1015646830201149,0.07643481343984604,0.1965823769569397
2719_0084_A_1243	0.06958535313606262,0.07402664422988892,0.1130271926522255,0.10142020136117935,0.07680780440568924,0.19654619693756104
2719_0084_A_1244	0.06963224709033966,0.07411929965019226,0.11364688724279404,0.10154622048139572,0.07639703899621964,0.19638681411743164
2719_0084_A_1245	0.06662166118621826,0.07225784659385681,0.11453642696142197,0.09995151311159134,0.0774521604180336,0.18795394897460938
2719_0084_A_1246	0.07132375240325928,0.07083624601364136,0.10613252967596054,0.09973695129156113,0.07415113598108292,0.18923316895961761
2719_0084_A_1247	0.06922931969165802,0.07375729084014893,0.11082451790571213,0.0896383747458458,0.08280948549509048,0.20133693516254425
2719_0084_A_1248	0.0692833662033081,0.07340410351753235,0.11070682853460312,0.09051338583230972,0.08305423706769943,0.20058278739452362
2719_0084_A_1249	0.07324516773223877,0.061152342706918716,0.11054541915655136,0.10233364254236221,0.07693535834550858,0.18676021695137024
2719_0084_A_1250	0.06802965700626373,0.06662788987159729,0.11215922236442566,0.09855299443006516,0.07503319531679153,0.18789580464363098
2719_0085_A_1251	0.06684735417366028,0.06982448697090149,0.11070225387811661,0.09696372598409653,0.0839325413107872,0.19296330213546753
2719_0085_A_1252	0.06681512296199799,0.06926834583282471,0.11026378720998764,0.09705030173063278,0.08429453521966934,0.19234639406204224
2719_0085_A_1253	0.07703949511051178,0.0687519907951355,0.11199440807104111,0.10408750921487808,0.07614678889513016,0.18420886993408203
2719_0085_A_1254	0.06827948987483978,0.07423949241638184,0.1157354936003685,0.10439252108335495,0.062394388020038605,0.19086436927318573
2719_0085_A_1255	0.06908433139324188,0.06867167353630066,0.1125282421708107,0.09793663769960403,0.07613148540258408,0.19331663846969604
2719_0085_A_1256	0.06871810555458069,0.06797733902931213,0.11210734397172928,0.09821856766939163,0.07627607136964798,0.19302168488502502
2719_0085_A_1257	0.07451015710830688,0.06785079836845398,0.10731301456689835,0.10630849748849869,0.07243788987398148,0.18950235843658447
2719_0085_A_1258	0.06973959505558014,0.06530806422233582,0.11427808552980423,0.10832712799310684,0.07012967020273209,0.18774673342704773
2719_0085_A_1259	0.06588447093963623,0.06682959198951721,0.11479426175355911,0.10302761942148209,0.07393170148134232,0.1911131739616394
2719_0085_A_1260	0.07028134167194366,0.06410741806030273,0.10662590712308884,0.10207078605890274,0.07511530071496964,0.18685893714427948
2719_0085_A_1261	0.07498764991760254,0.0652555525302887,0.10523604601621628,0.09402566403150558,0.08276433497667313,0.18549756705760956
2719_0085_A_1262	0.07521641254425049,0.06355708837509155,0.10414887219667435,0.09511540085077286,0.08261135965585709,0.18342584371566772
2719_0085_A_1263	0.06791916489601135,0.08013612031936646,0.11385280638933182,0.10034302622079849,0.07747472077608109,0.19550058245658875
2719_0085_A_1264	0.07054753601551056,0.07281574606895447,0.11449261754751205,0.09484586864709854,0.08049110323190689,0.19493046402931213
2719_0085_A_1265	0.07061369717121124,0.07126843929290771,0.1136598065495491,0.09526417404413223,0.08052036911249161,0.19389231503009796
2719_0085_A_1266	0.07455006241798401,0.07087072730064392,0.11161475628614426,0.10689536482095718,0.07405943423509598,0.1865222454071045
2719_0085_A_1267	0.07099170982837677,0.06437939405441284,0.11440160125494003,0.10309989005327225,0.07405110448598862,0.18880349397659302
2719_0085_A_1268	0.07128188014030457,0.06737571954727173,0.11944729834794998,0.10873698443174362,0.07149059325456619,0.19247746467590332
2719_0085_A_1269	0.07072724401950836,0.06401193141937256,0.10679269582033157,0.10684356838464737,0.08037493377923965,0.18706384301185608
2719_0085_A_1270	0.0753309428691864,0.06790497899055481,0.11352834850549698,0.1012536957859993,0.07980648428201675,0.19166041910648346
2719_0085_A_1271	0.06917174160480499,0.06680122017860413,0.1195073202252388,0.10070108622312546,0.07660455256700516,0.18948742747306824
2719_0085_A_1272	0.06734803318977356,0.0686303973197937,0.10872901231050491,0.09686104208230972,0.078667052090168,0.19000200927257538
2719_0085_A_1273	0.06759555637836456,0.0676838755607605,0.10807136446237564,0.09744902700185776,0.07889867573976517,0.18923860788345337
2719_0085_A_1274	0.06979595124721527,0.06813299655914307,0.1137472465634346,0.11299020797014236,0.07077722996473312,0.18934953212738037
2719_0085_A_1275	0.07039864361286163,0.07105091214179993,0.11247677356004715,0.10123976320028305,0.08056864887475967,0.19279974699020386
2719_0085_A_1276	0.07007013261318207,0.07026863098144531,0.11150848120450974,0.10244523733854294,0.08131847530603409,0.19191814959049225
2719_0085_A_1277	0.07046857476234436,0.07004857063293457,0.11142956465482712,0.10252171009778976,0.08110100775957108,0.19175109267234802
2719_0085_A_1279	0.07203897833824158,0.06344598531723022,0.11152207106351852,0.10995043069124222,0.07156652957201004,0.18892930448055267
2719_0085_A_1280	0.07518249750137329,0.06926986575126648,0.11031622439622879,0.09445931762456894,0.0829743817448616,0.1916142851114273
2719_0085_A_1281	0.07576945424079895,0.06723085045814514,0.10826734453439713,0.096263088285923,0.08394422382116318,0.18934160470962524
2719_0086_A_1282	0.07090367376804352,0.06550619006156921,0.10458958894014359,0.10446285456418991,0.08324012905359268,0.18151453137397766
2719_0086_A_1283	0.07082515954971313,0.06442070007324219,0.10344354063272476,0.10489455610513687,0.08364073187112808,0.18030080199241638
2719_0086_A_1284	0.07079596817493439,0.06398597359657288,0.10416201502084732,0.10452482849359512,0.08403823524713516,0.1802307665348053
2719_0086_A_1285	0.07866440713405609,0.07147344946861267,0.10830851644277573,0.10099033266305923,0.07680057734251022,0.1882897913455963
2719_0086_A_1286	0.07556085288524628,0.06280308961868286,0.11439923197031021,0.10411127656698227,0.07698547095060349,0.1850876361131668
2719_0086_A_1287	0.07725468277931213,0.06682330369949341,0.10923101752996445,0.09861961752176285,0.08068462461233139,0.18289370834827423
2719_0086_A_1288	0.07230567932128906,0.0687684416770935,0.11411262303590775,0.09909790009260178,0.07718860357999802,0.1899663358926773
2719_0086_A_1289	0.071756511926651,0.06772491335868835,0.11417711526155472,0.09935551136732101,0.07745496183633804,0.18882395327091217
2719_0086_A_1290	0.07765242457389832,0.06198418512940407,0.11429060250520706,0.09494773298501968,0.07333048433065414,0.18691480159759521
2719_0086_A_1291	0.07937096059322357,0.06594318151473999,0.10929141193628311,0.09196964651346207,0.0751061961054802,0.18650473654270172
2719_0086_A_1292	0.07315945625305176,0.06276851892471313,0.10546762496232986,0.10105492919683456,0.07925371080636978,0.18345056474208832
2719_0086_A_1293	0.07072161138057709,0.066944420337677,0.11553552001714706,0.09190052002668381,0.07553135603666306,0.1918971836566925
2719_0086_A_1294	0.07072509825229645,0.06573829054832458,0.11489587277173996,0.09231004863977432,0.07603452354669571,0.19064202904701233
2719_0086_A_1295	0.07228145003318787,0.06172240152955055,0.10982673615217209,0.10619155317544937,0.06943845003843307,0.18356354534626007
2719_0086_A_1296	0.07253634929656982,0.0689106285572052,0.10653341561555862,0.09664130955934525,0.08092034608125687,0.1937766820192337
2719_0086_A_1297	0.0723874419927597,0.06819579005241394,0.10570070892572403,0.09759294241666794,0.08129090815782547,0.19300679862499237
